date,price,coin
2025-01-17 00:00:00,100044.57926776377,bitcoin
2025-01-18 00:00:00,104160.69358484233,bitcoin
2025-01-19 00:00:00,104334.61575724394,bitcoin
2025-01-20 00:00:00,101275.33714814208,bitcoin
2025-01-21 00:00:00,101764.90860170545,bitcoin
2025-01-22 00:00:00,106182.2368201815,bitcoin
2025-01-23 00:00:00,103673.53509537787,bitcoin
2025-01-24 00:00:00,104067.60991206947,bitcoin
2025-01-25 00:00:00,104835.19253555956,bitcoin
2025-01-26 00:00:00,104796.04077738234,bitcoin
2025-01-27 00:00:00,102552.24874280207,bitcoin
2025-01-28 00:00:00,101958.46953745594,bitcoin
2025-01-29 00:00:00,101313.11264498268,bitcoin
2025-01-30 00:00:00,103718.97939813645,bitcoin
2025-01-31 00:00:00,104781.5135100103,bitcoin
2025-02-01 00:00:00,102382.39409722165,bitcoin
2025-02-02 00:00:00,100674.78762544956,bitcoin
2025-02-03 00:00:00,97568.31653024875,bitcoin
2025-02-04 00:00:00,101466.8606657039,bitcoin
2025-02-05 00:00:00,98118.43921664466,bitcoin
2025-02-06 00:00:00,96582.88682919052,bitcoin
2025-02-07 00:00:00,96635.41875332211,bitcoin
2025-02-08 00:00:00,96558.4563096667,bitcoin
2025-02-09 00:00:00,96558.23762501091,bitcoin
2025-02-10 00:00:00,96548.57865379585,bitcoin
2025-02-11 00:00:00,97399.98161383197,bitcoin
2025-02-12 00:00:00,95739.97737079239,bitcoin
2025-02-13 00:00:00,97836.18856127483,bitcoin
2025-02-14 00:00:00,96561.6639990985,bitcoin
2025-02-15 00:00:00,97488.48148536457,bitcoin
2025-02-16 00:00:00,97569.95169430465,bitcoin
2025-02-17 00:00:00,96149.3484548204,bitcoin
2025-02-18 00:00:00,95776.15723852723,bitcoin
2025-02-19 00:00:00,95495.89153299287,bitcoin
2025-02-20 00:00:00,96554.87156259285,bitcoin
2025-02-21 00:00:00,98384.31738240314,bitcoin
2025-02-22 00:00:00,96135.15541305285,bitcoin
2025-02-23 00:00:00,96564.15414290235,bitcoin
2025-02-24 00:00:00,96327.46309127835,bitcoin
2025-02-25 00:00:00,91396.76686930266,bitcoin
2025-02-26 00:00:00,88755.7693356979,bitcoin
2025-02-27 00:00:00,83900.11496524839,bitcoin
2025-02-28 00:00:00,84709.14477847965,bitcoin
2025-03-01 00:00:00,84441.9012237131,bitcoin
2025-03-02 00:00:00,86005.25629681018,bitcoin
2025-03-03 00:00:00,94261.53286538439,bitcoin
2025-03-04 00:00:00,86124.71418722175,bitcoin
2025-03-05 00:00:00,87310.80531078295,bitcoin
2025-03-06 00:00:00,90604.08098523637,bitcoin
2025-03-07 00:00:00,90001.40087607042,bitcoin
2025-03-08 00:00:00,86773.33597555371,bitcoin
2025-03-09 00:00:00,86142.9833586432,bitcoin
2025-03-10 00:00:00,80751.13893300897,bitcoin
2025-03-11 00:00:00,78783.94057934263,bitcoin
2025-03-12 00:00:00,82799.1080292053,bitcoin
2025-03-13 00:00:00,83884.24578828987,bitcoin
2025-03-14 00:00:00,81098.90052436228,bitcoin
2025-03-15 00:00:00,83971.70916064628,bitcoin
2025-03-16 00:00:00,84391.69087647168,bitcoin
2025-03-17 00:00:00,82610.61750343916,bitcoin
2025-03-18 00:00:00,84075.36559694471,bitcoin
2025-03-19 00:00:00,82780.03048688271,bitcoin
