date,price,coin
2025-01-17 00:00:00,0.3776524144889539,dogecoin
2025-01-18 00:00:00,0.4149142593534293,dogecoin
2025-01-19 00:00:00,0.39642227480400194,dogecoin
2025-01-20 00:00:00,0.3578609618648825,dogecoin
2025-01-21 00:00:00,0.35358407263326513,dogecoin
2025-01-22 00:00:00,0.37151241373320587,dogecoin
2025-01-23 00:00:00,0.3632014802889421,dogecoin
2025-01-24 00:00:00,0.35227019866787745,dogecoin
2025-01-25 00:00:00,0.35057447566433303,dogecoin
2025-01-26 00:00:00,0.3543296524535725,dogecoin
2025-01-27 00:00:00,0.33592378142649937,dogecoin
2025-01-28 00:00:00,0.33346281138571465,dogecoin
2025-01-29 00:00:00,0.31904612732195853,dogecoin
2025-01-30 00:00:00,0.32444430413016984,dogecoin
2025-01-31 00:00:00,0.331229318699267,dogecoin
2025-02-01 00:00:00,0.3286011882787202,dogecoin
2025-02-02 00:00:00,0.3082767330501114,dogecoin
2025-02-03 00:00:00,0.26495513491451017,dogecoin
2025-02-04 00:00:00,0.28474455087156375,dogecoin
2025-02-05 00:00:00,0.2646612964531275,dogecoin
2025-02-06 00:00:00,0.2563093131836389,dogecoin
2025-02-07 00:00:00,0.24769940269332982,dogecoin
2025-02-08 00:00:00,0.2466117141109805,dogecoin
2025-02-09 00:00:00,0.2531578984892705,dogecoin
2025-02-10 00:00:00,0.24934929346601817,dogecoin
2025-02-11 00:00:00,0.2548535882592439,dogecoin
2025-02-12 00:00:00,0.2531467447359887,dogecoin
2025-02-13 00:00:00,0.26404355183974915,dogecoin
2025-02-14 00:00:00,0.2623153388562416,dogecoin
2025-02-15 00:00:00,0.27198537773510917,dogecoin
2025-02-16 00:00:00,0.2716411696946587,dogecoin
2025-02-17 00:00:00,0.2654573454413017,dogecoin
2025-02-18 00:00:00,0.25808675861016434,dogecoin
2025-02-19 00:00:00,0.25084961511077464,dogecoin
2025-02-20 00:00:00,0.254536611908942,dogecoin
2025-02-21 00:00:00,0.25489783180588915,dogecoin
2025-02-22 00:00:00,0.23944458984135766,dogecoin
2025-02-23 00:00:00,0.24678169113005893,dogecoin
2025-02-24 00:00:00,0.2431098393793032,dogecoin
2025-02-25 00:00:00,0.2101870624303527,dogecoin
2025-02-26 00:00:00,0.21132376439777223,dogecoin
2025-02-27 00:00:00,0.2025677647833549,dogecoin
2025-02-28 00:00:00,0.20687435148382985,dogecoin
2025-03-01 00:00:00,0.202090703165187,dogecoin
2025-03-02 00:00:00,0.2063643318249469,dogecoin
