date,price,coin
2025-01-17 00:00:00,3309.4466139900196,ethereum
2025-01-18 00:00:00,3477.284285084809,ethereum
2025-01-19 00:00:00,3309.0995676199964,ethereum
2025-01-20 00:00:00,3208.1365439891497,ethereum
2025-01-21 00:00:00,3263.069869880814,ethereum
2025-01-22 00:00:00,3326.0285404709143,ethereum
2025-01-23 00:00:00,3237.2996671291435,ethereum
2025-01-24 00:00:00,3332.580893146162,ethereum
2025-01-25 00:00:00,3311.8499838687,ethereum
2025-01-26 00:00:00,3320.1314101789453,ethereum
2025-01-27 00:00:00,3232.2767744705584,ethereum
2025-01-28 00:00:00,3173.5346079397173,ethereum
2025-01-29 00:00:00,3076.4937692857234,ethereum
2025-01-30 00:00:00,3114.4358854363104,ethereum
2025-01-31 00:00:00,3248.249484352305,ethereum
2025-02-01 00:00:00,3296.390634843652,ethereum
2025-02-02 00:00:00,3125.0386801320924,ethereum
2025-02-03 00:00:00,2862.6976188716285,ethereum
2025-02-04 00:00:00,2877.8138239498767,ethereum
2025-02-05 00:00:00,2740.3809762760143,ethereum
2025-02-06 00:00:00,2790.5521609256075,ethereum
2025-02-07 00:00:00,2686.662316793651,ethereum
2025-02-08 00:00:00,2623.4507017824767,ethereum
2025-02-09 00:00:00,2635.6011418023404,ethereum
2025-02-10 00:00:00,2632.5358220552475,ethereum
2025-02-11 00:00:00,2660.2967996436387,ethereum
2025-02-12 00:00:00,2603.0333698049267,ethereum
2025-02-13 00:00:00,2736.2703136032396,ethereum
2025-02-14 00:00:00,2675.7090007037627,ethereum
2025-02-15 00:00:00,2724.6698335873957,ethereum
2025-02-16 00:00:00,2692.8213863864253,ethereum
2025-02-17 00:00:00,2659.9017474093457,ethereum
2025-02-18 00:00:00,2741.9050800956124,ethereum
2025-02-19 00:00:00,2669.4945006896073,ethereum
2025-02-20 00:00:00,2714.8018364720533,ethereum
2025-02-21 00:00:00,2741.5933625994785,ethereum
2025-02-22 00:00:00,2658.3470942919384,ethereum
2025-02-23 00:00:00,2764.355233404291,ethereum
2025-02-24 00:00:00,2827.1844084879804,ethereum
2025-02-25 00:00:00,2503.103420098605,ethereum
2025-02-26 00:00:00,2495.315451693047,ethereum
2025-02-27 00:00:00,2325.853934699374,ethereum
2025-02-28 00:00:00,2305.3229378029837,ethereum
2025-03-01 00:00:00,2235.204208608959,ethereum
2025-03-02 00:00:00,2212.8243514969954,ethereum
2025-03-03 00:00:00,2517.3382391622977,ethereum
2025-03-04 00:00:00,2148.199533470228,ethereum
2025-03-05 00:00:00,2171.496943535016,ethereum
